parameter,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.749352866,0.636169737,0.013550356,0.660848291,6.115112063,6.919992858,2.1488065,5.488916084,12.49617793,5.317796877,9.061710696,6.089154914,10.34392805,27.94110964,5.561398932,9.532646566,11.07183287,19.91448337,17.31436961,4.860671294,27.63325667,20.86896189,28.40880965,20.00710774,2.775066556,1.108194793,0,0.023333164,0,1
45,1.244045164,0,0,0.003797424,0,9.83805365,7.642416132,5.350697775,12.42996903,6.203406158,8.994072278,0,0,20.95285145,0.087080164,5.465924007,16.49608469,11.22816007,14.26587817,0,28.62178158,43.23820219,14.98876265,15.72415365,1.43900676,3.329899362,0,0.023066328,0,1
46,1.492246697,2.53378767,0,3.303755494,0,4.002782704,8.396222815,4.084048265,10.86732638,1.322587158,10.02014689,3.379576216,2.028644462,10.91102184,6.037470839,4.090262579,12.83352361,30.52844286,13.77224013,18.75535416,27.28983297,19.87805137,13.54231533,34.55851785,2.038880189,2.247887106,0,0.022992626,0,1
47,0.23836715,0.873248677,2.909092919,0.008055528,8.275817392,6.423110875,5.365614967,4.917161013,7.092172926,11.78549714,13.27441242,14.54020247,8.560163929,20.43242516,12.94480287,11.74025623,15.63304335,12.7023718,15.60645216,11.83588002,31.28644212,26.06446655,37.20127274,13.96534537,2.758606403,1.118359947,0,0.022658094,0,1
48,0.608798886,0,0,0.111370534,2.125391285,11.32072724,8.878045607,7.262285162,5.908977537,0,10.84752574,7.47066503,0,5.919919011,10.49370153,16.22380896,7.125926743,10.6520278,13.97893686,0,29.64671859,19.20673398,46,27.23853848,1.481429144,3.22564874,0,0.022608765,0,1
49,0,0,0.001838718,0,0,0.513837879,5.353228264,3.623258935,0,0,20.60313546,13.78088039,0.049321975,8.507483357,18.61680017,28.08121841,0,0,12.7240847,0,42,44,41.00303084,30.35369796,1.147155755,4.093541338,0,0.022596005,0,1
50,0,1.248212815,5.551061939,6.221988845,8.115355824,2.922273407,10.03528116,6.02866925,5.450129495,17.35878944,13.17132834,20.6315514,14.5510955,16.08476193,9.951861402,9.584171799,21.95490358,13.01504217,22.27485128,32.03296733,41.77972788,15.52911148,21.65159848,16.6639997,2.628752934,1.419939525,0,0.022553972,0,1
51,0,1.130229097,0.876643566,0.453845496,1.232782822,0,2.646973872,6.236051555,7.413066105,18.32694466,10.7125646,13.13214485,7.577271211,14.16109661,10.34367751,14.94449381,10.96135665,14.48424019,23.0108421,19.91195364,25.02715613,14.53733916,27.04755371,18.36530821,2.533220357,1.639051084,0,0.022543012,0,1
52,2,0.198740659,0,0.315586586,4.548411696,5.658240408,5.67391254,4.416116421,18,9.823567691,10.10803841,0,0,19.22425068,5.605742497,12.7364334,9.210124209,11.6383898,16.10542102,9.19887536,23.07093959,40.31695993,21.66148302,17.18545045,1.961331425,2.433635732,0,0.02243918,0,1
53,0.952853264,0,0,0.023466636,8.969157268,7.838070271,3.231383149,10.03524936,0,0,6.42027146,10.41601184,8.98124879,19.6531922,15.82891371,21.38050443,2.922575041,17.71153019,23.00970366,8.187830392,15.99332496,15.95592241,46,38.23680657,1.463388828,3.283081664,0,0.02214483,0,1
54,0.822179352,0.371627901,0,0.121198614,0.69181257,5.928234234,2.419269964,9.424016352,4.521227925,0,9.30700971,7.715255785,11.22812702,11.96171999,10.52367513,14.6850407,7.284138345,17.21380134,11.8899665,10.19689151,28.80104918,15.32561204,46,26.6769041,1.937866504,2.461794375,0,0.021719662,0,1
55,0,0.205224327,0.647580375,0,6.832338747,0,1.209437666,0,6.555063742,17.09002524,9.710984945,11.45206962,9.176548747,22.88108314,20.72686222,17.2604123,12.70377317,11.52563115,25.12392292,14.41897676,37.12579482,29.15644295,34.46596239,19.58364509,1.501491579,3.156562652,0,0.021700997,0,1
56,1.811135991,3.253629776,0.741387366,0.645656258,5.402139018,2.819159394,12.9543712,4.380020073,14.43472887,12.93828184,9.799367332,5.618228876,6.376997322,12.14592153,9.328776199,11.2103232,13.67151864,12.31778033,8.791067503,40,17.56014942,14.25997454,36.77131014,17.02423818,2.855533258,0.981295343,0,0.021544827,0,1
57,1.325699487,2.514904864,1.549840171,0.002682603,7.010968044,5.576458294,5.817529051,9.973160973,10.68251195,9.595517905,8.022236705,9.710819684,9.380024954,13.71128844,1.370820495,14.465401,9.669914377,20.28147345,10.54452243,22.98771653,21.93357388,17.29613162,36.16227072,18.98170177,2.748522673,1.143324501,0,0.021505965,0,1
58,0,1.562129458,3.695402177,5.063811029,6.837956186,0.934607206,7.74204624,6.271115687,3.173635621,13.05943804,12.29700381,14.8632778,11.39977578,19.34067148,13.73998698,11.21926029,18.92146577,12.092177,16.79307337,28.94241495,25.67881844,16.64423284,22.94536927,19.44798483,2.619615112,1.445669534,0,0.021451703,0,1
59,0,0,0.446384432,3.785053348,4.007334102,7.005467077,3.398449416,6.527426753,0.915297489,6.134388473,13.01933618,6.415949842,8.893758479,26.25476687,12.05338879,14.30572961,13.34085123,14.11139922,17.71811663,7.918769902,14.5679475,12.59413523,39.17353924,22.60149158,1.997864727,2.327492201,0,0.021321542,0,1
60,0,0.549941141,0.93258935,0.257564292,4.45455445,5.223250665,2.430759536,3.545008202,7.751267966,8.083240055,14.84930957,6.993973518,13.47248243,28,6.644018493,11.90321342,14.45823576,12.64281321,15.46684897,9.924108893,27.50744193,26.19730036,35.58614142,17.46225692,2.511545796,1.671279123,0,0.021233971,0,1
61,0.577675931,0.901696996,0.47441843,0.301693712,5.047783819,6.215807368,6.405346626,8.165943519,1.891218897,7.982896177,9.08208902,14.4150715,0,9.540462305,13.20283687,19.61080664,11.51825053,12.33102556,12.23578522,14.52511699,22.26607736,12.89050757,46,17.5883678,2.807894799,1.027281573,0,0.021224686,0,1
62,0.797453047,1.006795085,0.593967088,0.060122662,0,4.377487097,5.540267635,6.800668329,10.49427538,5.866206155,11.66780306,8.238417505,13.4611362,15.3499561,17.51608748,11.96094878,15.52566473,19.03153975,11.59979012,5.523811799,25.98695854,15.48365852,40.82476409,20.46383163,2.781611044,1.073050086,0,0.021038043,0,1
63,1.453653227,0.000801009,0,0,0,7.961292337,5.709511121,11.01169032,5.525935058,0,5.190239966,0,0,3.937762925,0,15.08141867,0,10.55376936,13.77409532,12.96576806,20.21133739,29.92074426,46,38.8592147,1.154713077,4.015279203,0,0.02089763,0,1
64,1.323685695,2.72196744,0.531970082,0,3.942217529,5.411468473,4.641610452,6.934686006,12.98528616,6.895423719,10.88595063,9.029099382,10.01750299,16.48732778,15.21749001,11.2063165,13.23902476,19.02195857,14.04342368,13.5109129,23.55697599,26.88780107,32.6665089,23.33553146,1.739696073,2.559861221,0,0.020809363,0,1
65,0.657760467,0,0.168153447,0.03462755,10,5.537401773,0,16,0,0,1.546220549,15.76258391,9.22281673,10.08082853,6.840385936,26.9756637,0,14.84521456,31.63930938,0.448277202,30.86498669,23.97383714,46,48,2.177601053,1.925521826,0,0.020629843,0,1
66,0.418389401,0,0.845078856,0.653199836,2.099784736,6.910042541,4.549008469,6.173981319,5.47604528,9.165726865,8.077713867,6.011696154,0.782080186,13.78732508,10.54361138,17.65518361,9.030455964,19.65599513,16.32938214,6.721327713,31.56048808,11.00516083,37.29549136,24.19560263,2.251409378,1.795338402,0,0.020527221,0,1
67,0.414346777,0.335612982,0,0,2.101238443,0,5.291742668,11.00483474,6.633096179,9.543955972,11.05343723,14.62141685,8.693192141,4.044818547,13.09497252,16.96715466,1.707872328,14.99770834,14.66402102,13.77019106,18.12168023,11.47636744,41.29110064,25.76110059,1.167774304,3.868442469,0,0.020400692,0,1
68,0,0.278841472,3.295093334,0,2.056841673,0,5.01155431,0,18,20,9.539415969,15.97209226,6.23410739,12.0245197,19.18124086,18.19823965,8.558949392,12.72711714,22.54476184,12.57738641,20.36084975,21.40468828,27.74515482,16.80058236,1.512514691,3.067199695,0,0.020179848,0,1
69,0,1.183794478,6,8,10,7.078724227,9.133662346,4.052963104,0.443366752,20,20.27646273,24,22.58686379,24.12063807,19.45415317,15.43683722,12.7524369,14.34432536,11.95506169,29.26759759,20.22439042,0,41.22679514,17.0256267,2.647428509,1.413636353,0,0.020151572,0,1
70,1.334699192,2.834737591,0,5.646755874,6.753820075,6.236840363,5.422776396,11.24061945,12.58102803,12.33806468,9.300117393,14.41555641,3.477074571,9.532595621,10.00189233,12.69999515,5.124876001,25.25590101,12.7387034,9.926781114,19.74344763,15.30062174,29.91731651,20.21959104,2.042294363,2.203682695,0,0.020085564,0,1
71,0.361371766,2.532541941,3.003385177,0.570577106,4.822429525,0.663178157,4.948436646,8.254746326,10.47882896,20,9.021691021,15.86140223,10.33572974,11.91493964,8.190404583,11.19957613,12.68874174,14.82064517,13.41642869,32.68106364,27.56951134,14.30188542,25.5888492,17.58063112,2.858087988,0.968738321,0,0.019745066,0,1
72,0,0.440739848,3.705199804,0,6.542505853,3.922341832,3.060279422,5.665013271,2.919668763,18.22578443,9.258698171,24,5.693229343,12.00169182,11.72682585,11.87229928,17.74481553,14.80151924,14.77367733,16.21635281,36.20486385,13.90693676,29.89053755,14.59818547,1.525936876,3.056558632,0,0.019631497,0,1
73,0.982169937,0,0.002634459,1.355978028,2.794223312,8.227693824,10.30337766,6.762256362,8.06688989,3.799636172,19.34164317,10.30533911,3.537968001,19.26129736,20.04662017,14.23186052,15.58663504,13.65029295,11.03613856,0,18.06437453,9.686047419,46,18.9210912,2.184949229,1.884833206,0,0.019578847,0,1
74,1.436297709,1.757214431,0,0.647491913,2.665671139,8.112443226,7.094962357,6.829767647,11.65212946,4.682442718,11.44786583,6.461841519,8.666154384,13.4214853,10.53924633,13.81447764,10.42915351,12.4535236,15.53447575,9.619982267,24.36850296,16.5061971,42.29599534,18.90129815,1.986155561,2.339350365,0,0.019449068,0,1
75,0,0.078881175,3.37415535,0.329876777,3.158766821,9.895423735,10.38430195,2.430660836,2.475385287,8.621301565,8.978932208,12.05125139,3.032936203,12.14611136,12.53874617,16.11735472,21.33785944,0,21.57706115,13.61099669,35.68599974,28.16024227,42.03317828,17.53313642,2.527427496,1.671137233,0,0.019382535,0,1
76,1.335327777,1.817894441,0.876855598,0.197343198,1.482282504,3.943204098,5.455884677,7.866316028,12.96666416,7.192210962,8.47844172,2.682223661,9.179511882,14.41803405,12.40461995,9.464118069,7.865866198,20.36318762,14.65790063,13.99016342,18.8166641,14.9010947,33.92483049,32.91030115,2.81920495,1.006997084,0,0.019339725,0,1
77,0.085483789,0.109278276,0.34149534,0,2.032252226,2.26501052,0,10.89343041,7.399490552,7.503131384,13.61480942,9.633830358,9.172535217,27.87292288,11.93398751,13.59820264,12.48047217,8.520668304,22.57248599,15.48775608,24.24914867,31.67077937,29.41855684,18.24512275,1.698192809,2.595553423,0,0.019335717,0,1
78,0.15506653,0.669839567,0,0.177795099,2.977712566,1.147467932,0,9.274957498,9.55158471,7.186374455,8.879554744,9.006427736,8.800651696,19.42833688,5.58557905,22.26448607,0.289942577,11.28771667,19.20397819,8.988936304,18.89243811,25.17824012,39.90013927,22.26982065,1.951450995,2.461074529,0,0.019309684,0,1
79,1.762151741,0,0,4.41360004,3.323361556,10.11827399,9.327957557,6.266536278,9.035261655,0,13.48926731,5.467891789,6.017792793,14.68857708,11.68562091,11.2040881,13.75363332,10.74676553,12.46899736,13.3187017,35.3505255,17.01174991,46,20.18439357,1.535795167,3.000814615,0,0.019161147,0,1
80,0.57312978,0,0,3.90429712,1.942765965,6.97913522,6.783642209,5.173031445,7.119640335,6.113587757,14.4236176,0.958168979,9.200962044,18.04074164,7.096473252,11.38601257,13.19631324,13.75351611,16.68952522,10.84626229,34.05332606,18.52448696,39.64903003,20.1272241,1.531874394,3.029087698,0,0.019032356,0,1
81,0.380546897,0.608079632,0,0.950849491,3.676665403,5.03679639,1.863806735,5.897019885,7.547557146,6.483437321,12.57409534,9.561998941,9.285504341,22.42139465,16.98564146,16.68572958,12.14453132,14.70776514,22.64775531,9.095975369,27.88406871,19.21472077,42.56181263,19.04722293,1.981249068,2.370658612,0,0.019029959,0,1
82,1.721049276,2.521734808,0,1.612421899,6.451187951,4.54314228,10.21231454,7.932098417,9.907985558,6.700455458,11.28840921,12.69414905,9.343749861,8.672966322,13.54122817,12.1617114,13.35697692,19.75094286,11.88746105,22.21949597,14.70158599,23.18794744,25.94255417,15.54250742,2.004133398,2.269039594,0,0.018867044,0,1
83,0,0.035224203,2.684223886,4.756026193,3.878999264,1.221017708,5.999109862,5.911451189,10.62465616,8.64343617,15.13366313,12.46584176,18.86365908,8.296198988,12.96062537,14.2349053,2.798266534,13.36424099,15.11362777,13.13841909,30.40123405,14.86924728,37.45669236,17.1285627,2.565939603,1.565664792,0,0.018747461,0,1
84,0.265076138,0,0.439212098,0.133816537,6.825877126,12,8.515550236,0,15.50014697,5.770529451,18.99319324,0,14.62839396,13.73069536,7.86030108,30.09464945,0,8.863457621,17.37156289,0,18.20854432,7.946130125,46,17.30115903,2.212880916,1.855563337,0,0.018711899,0,1
85,0.148079176,0.076479914,1.275452455,0.024160069,4.802274194,4.795788162,1.00822416,5.831045488,2.796535296,4.109530702,7.314605289,6.010368395,9.38804762,17.63386159,10.28072006,14.91709006,7.592151389,19.63037638,15.98158971,11.07386143,35.40077375,11.57016817,44.4083123,32.21300995,2.742109374,1.170048356,0,0.018473013,0,1
86,0,3.06293658,5.142437164,8,7.319334775,5.463447759,9.376562797,1.72092408,14.37064169,20,21.7599153,15.67709605,20.18225971,28,22.05477014,11.44668233,21.40877519,14.41150772,10.53629022,14.97764138,17.55787914,15.99740871,22.51436293,9.116058907,2.65110577,1.386049514,0,0.017951396,0,1
87,0,0.17946584,2.630313003,6.961554781,6.376734568,6.601645594,0,5.323493171,3.097968594,14.26516186,6.17521264,7.906944606,15.36800182,28,1.990887133,11.20325685,12.02182333,16.61090831,36.25102279,18.07471418,41.22342328,22.87546513,16.92683161,28.13778193,2.59568833,1.50509541,0,0.017867147,0,1
88,0.998017841,0.308098071,0,4.150449549,6.146074723,8.817535873,7.141384541,9.294721779,4.645705844,3.745288282,16.62483785,7.929939002,12.3121299,21.75815303,12.9592446,12.96167038,12.75655976,13.75684805,14.67611024,10.64308856,20.32972228,13.33720411,45.11050029,16.80104278,2.000970203,2.284854927,0,0.017823088,0,1
89,0,0.304796953,0.231150561,0,3.638894305,2.252012623,0,7.046169691,6.558557868,8.941376846,12.82800227,14.91498367,12.30618285,16.52995491,12.37871643,17.11986264,1.89843751,13.56966387,14.02955811,1.921128946,31.38761661,20.77440297,42.23996371,21.95303752,1.494802062,3.188150895,0,0.017730262,0,1
90,0.481150163,0,0,1.11037649,3.918536572,10.55405376,4.623924653,5.584673402,9.777068256,2.02413302,11.71993964,2.371067973,0,22.53363772,0,11.47903288,12.1294553,9.54409067,13.98013524,7.65126436,41.16887081,27.8135345,38.19838417,17.05759893,1.512350334,3.109053217,0,0.017665772,0,1
91,1.682717391,1.937339817,0,0.003531266,4.1440337,6.619623786,2.349490827,9.596231381,12.83388201,6.516325976,11.14667032,6.675790487,8.377207258,16.55642817,6.286764546,13.67235849,3.886439035,16.21373902,14.04745506,10.18135059,31.73736832,20.71720134,46,22.38734487,1.900277674,2.535663923,0,0.017643471,0,1
92,0,0.08011097,2.153267342,0,0,0,2.258126603,4.442830167,9.79970564,16.27622735,9.901668389,8.227729007,18.8079578,11.67316277,7.831961572,12.76898282,7.273133365,21.17078409,11.93349012,0,24.13176989,15.89605682,27.96662892,22.36414951,1.510377308,3.133733837,0,0.017509461,0,1
93,1.455381324,2.170618961,0,0.167793417,2.450804742,4.615957426,5.097404071,9.266838667,15.17479019,9.210045436,8.677991538,7.624295072,0,16.04327383,2.200259233,9.106427303,13.23404408,13.26073794,10.57125871,16.35739417,18.31292982,31.0399459,24.21439919,13.11490783,1.969192194,2.40825756,0,0.017436029,0,1
94,2,4,0,5.619724351,7.134080599,10.51420786,2.921088944,15.76313964,16.96109153,12.42417585,3.311997232,10.36363765,0,13.0113833,3.423335232,10.33608745,12.10020056,27.65808126,14.4309302,17.70754155,14.89043475,14.08871021,25.50084445,15.57418341,2.048009544,2.186370078,0,0.01739618,0,1
95,0,0,0,0.029024228,4.523056159,12,1.061745675,2.811395425,0,0,12.05759609,10.48110826,0,18.43324346,6.769862107,30.67836712,10.55919336,3.889741606,25.89596198,0,42,16.41437727,46,2.785196152,1.293108226,3.43224178,0,0.017376402,0,1
96,1.895577222,0,0,6.241059735,3.174107881,7.047994022,12.43904087,7.863154028,5.507502813,0,14.24452592,1.221881905,0.441726066,10.3589939,10.50464595,21.84701969,10.52436571,1.253086645,15.12735574,17.0623285,15.82316806,27.82925925,46,17.78935771,1.545749021,2.98129746,0,0.01733965,0,1
97,0,0.759359908,3.935080078,3.800003486,5.199612016,1.227051297,4.866020046,0.858052208,7.151708343,17.30228126,9.56717966,11.71910006,15.16426998,23.63645195,10.0344328,11.26467721,16.83748712,11.55715893,22.77645768,22.75124508,36.34156704,18.56144818,25.10774396,17.11142906,2.603763815,1.480556716,0,0.017066328,0,1
98,0,0.907445713,4.115939733,3.948487021,4.849203591,4.71019858,5.845615682,7.432297545,17.12343351,9.794011406,10.45860562,3.082158604,26,7.698301647,8.710621265,0,19.55288926,25.59815691,6.165551914,14.11596337,42,17.79312804,15.7938832,40.25466762,2.616010075,1.479328441,0,0.0169894,0,1
99,1.190345452,0,0.273237777,2.276882211,3.57420205,5.481523647,7.528073647,10.8449125,6.173333841,3.747529152,12.47474404,6.040905716,4.313164193,9.316766451,9.911101251,19.58121072,0.519226697,5.156610722,14.76154243,14.29097363,22.22870609,10.72249091,46,20.22024143,2.264621143,1.783730827,0,0.016682348,0,1
100,0,0.098013645,3.405433112,4.183269349,6.41245785,3.917427149,1.859137943,0.246106919,3.255928034,14.69889082,8.138093242,10.03252555,8.814504014,21.58357272,2.847154487,14.57978635,11.7962523,12.78260431,25.25814615,23.07077269,42,12.65797372,22.03267515,19.14218684,2.582394738,1.540909875,0,0.016421986,0,1
101,0.007871705,0.641040436,1.075135033,0,5.864105059,2.992893756,0,4.428611353,6.64273286,4.65084671,8.633627101,7.808056268,6.462751099,16.64317686,7.827829609,18.82892413,8.353828571,12.59942392,16.31537476,14.73980219,42,22.68800739,36.03065505,19.34536067,1.715933223,2.574685928,0,0.01635822,0,1
102,0,1.162384309,0.054268898,0,0,5.056724956,0.913798102,4.756426714,18,10.03254871,6.682261482,0,11.34786306,18.10080838,0,0,27.49240348,13.21990279,31.92771012,0,18.15107507,44,20.05734731,17.59399542,1.493554354,3.211122457,0,0.016338641,0,1
103,1.217840814,0,0.03099954,0.481411578,3.768245594,6.9297335,4.102538878,13.32241149,12.05322063,0,11.73991747,11.67046708,3.790034496,11.67473721,7.032460415,10.22372319,1.694119426,12.80490404,11.70723112,0,24.45903836,23.03384995,34.78554348,26.54033742,2.201210693,1.859336416,0,0.016322057,0,1
104,1.091377046,2.265947137,0.847888305,0.054669762,5.895392851,4.911019227,7.042099807,5.602469944,16.4105578,13.79324693,14.14760975,4.554255047,9.353778229,18.88667041,4.64073457,7.693486118,8.209023121,14.82039378,17.88300752,15.29399196,27.04298635,16.24383366,22.38365633,23.92407633,2.799341008,1.050452462,0,0.016301012,0,1
105,1.159144011,2.175951977,0.221908471,0,5.557636375,2.372295305,8.769745009,11.87328315,9.539189337,15.21239842,14.00000654,16.87942268,10.716534,7.128162307,14.56680535,11.58264789,8.639471821,11.3048558,8.217185953,18.40469207,15.94113837,13.64163116,35.84416966,16.84532388,1.729817981,2.56965694,0,0.016150273,0,1
106,0,1.331550608,3.571603246,1.59222968,3.821669765,6.84129376,6.28170761,5.305402072,7.697361363,12.58342053,12.10444721,9.813320612,11.44549183,28,6.80840224,1.365083984,29.13958462,22.75949215,12.56783139,14.27784739,36.28102043,17.2817413,26.51449889,16.8940346,2.588050722,1.519265259,0,0.015878436,0,1
107,0,0,0.001148223,0,0,11.3331229,10.88210329,2.445862249,7.469008438,2.697631345,22,5.408497928,23.38748099,2.642374986,18.59391827,20.23586475,14.49447424,8.81084212,13.75160396,0,4.252215631,15.71411687,46,8.587883947,1.133881777,4.093947717,0,0.015870971,0,1
108,1.462126222,1.98125378,0,0.23776206,8.523727983,7.020978263,3.555748688,16,10.52583276,5.031644799,6.108668825,17.14556832,1.637747845,9.478867533,3.255381555,19.65688587,0,17.96918044,1.893132477,14.7093739,15.07679039,15.72423059,41.57846158,21.43801308,1.97661598,2.395757003,0,0.015673501,0,1
109,0.100995844,0,0.072040284,0,8.543748186,0,0,0,8.874592503,8.113245744,7.171115026,0,6.462586433,14.37123027,19.93538717,13.84410208,2.891383396,18.78901118,35.9425031,11.97828081,23.14398251,15.80297454,38.23163638,48,1.304120772,3.396816179,0,0.018350384,0,1
110,0.28887686,0,0.000563027,1.697719003,1.865553097,1.288113471,0,1.304698165,11.43621751,4.171152894,12.47210914,0,18.46823913,28,7.941178548,14.20875213,6.093215061,8.769769486,31.31887777,0,28.97147695,30.2145022,46,28.53551807,2.174281677,1.945294503,0,0.01541781,0,1
111,0.018867034,0,3.31316571,1.670664844,2.07738894,2.191099689,4.676747431,5.500779645,8.106779311,15.12375778,13.10092619,18.36798294,9.440184597,9.398021095,14.90311391,6.003208047,14.86482658,5.132636147,14.59177393,11.0062522,36.97222115,16.30511385,20.92410014,20.19383119,2.273466906,1.774776911,0,0.014949469,0,1
112,1.189835884,1.886466421,0.084039772,0.261820935,4.980776548,4.727273118,4.46112411,7.577923768,16.21495505,10.6597755,12.13273922,9.524203552,5.529825362,18.53811777,8.927918542,10.57900349,12.77468435,14.985501,14.57402939,12.54963333,29.10110375,27.22795024,28.96410406,16.40681293,2.791595987,1.058456466,0,0.014918804,0,1
113,0.910265782,0,0.151574738,0.105466488,0.584903919,6.67168017,6.279348343,10.71327227,7.11257757,4.460800679,7.566999793,5.766435927,6.629835736,7.788233579,4.102434709,11.50730788,9.251850437,8.852459229,17.25731897,17.37971481,32.82093271,22.27558661,44.72936709,23.28502682,2.188960148,1.870745769,0,0.014869479,0,1
114,0,0.339625661,1.581361799,3.061210471,3.622638896,5.894122699,4.674486036,4.622962804,2.503931047,6.872176489,11.24748209,10.88679606,15.66480819,26.87730654,14.69201602,13.19915804,21.00516405,11.67359535,24.06712594,13.85034882,32.6597156,25.39039397,40.60630771,16.99400558,2.573868112,1.555390381,0,0.014786583,0,1
115,0.849009201,1.900452241,0.911710508,0.002281811,4.810792498,3.051524556,4.553553174,10.47229639,15.15620379,13.2132286,13.16238498,14.72107688,8.180562842,20.66414561,8.815375089,7.495566689,15.29503742,10.02132496,7.307029703,10.96019936,23.53298035,25.12051021,18.14407287,12.51739697,2.735809104,1.190796457,0,0.014736072,0,1
116,0,0,0,0.062243958,3.830989979,12,1.539667408,6.340627945,2.919457388,0,9.310772003,0,0,8.650372543,0,22.17398974,0,11.25998551,6.496243117,0,42,8.495828606,46,16.89267889,1.29580754,3.410633425,0,0.014585304,0,1
117,0.569575095,2.509900049,0.034385402,0,6.026826966,3.417984626,2.588043935,2.604491672,15.373127,8.626042686,12.2146863,10.03101273,6.908889752,28,13.57041908,9.001637145,18.50430504,17.86354231,17.78170506,13.78904968,30.25095851,34.51299903,22.05359447,16.33049549,1.709986799,2.593611019,0,0.014494063,0,1
118,0,0,0,0.011220196,6.006207066,5.63877705,0,4.211747942,12.94239396,1.444637353,9.21182481,13.84646221,0.363998367,20.17677714,1.326670317,31.05666111,3.794707835,0,34.63528745,0,18.95234725,44,42.63432815,9.206806952,1.285938686,3.459695776,0,0.014480455,0,1
119,0.556913394,0,0.216796629,0,0,5.970669126,3.376118459,4.66609071,0,0,11.15706644,1.365282238,11.01594394,18.19980269,19.79650225,19.374879,12.0594139,12.6942436,19.84111771,13.08821015,33.59671578,0.667162821,46,31.38541954,1.31650818,3.380501858,0,0.019605099,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
function,WFG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generation_count,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evaluation_count,95000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
final_alpha,126.3525955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
population_size,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimension,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
