min,-5.000000,max,5.000000,populationsize,500,children,80
gen,best,worst,alpha,,var_x[0],var_x[1],var_x[2],var_x[3],var_x[4],var_x[5],var_x[6],var_x[7],var_x[8],var_x[9],var_x[10],var_x[11],var_x[12],var_x[13],var_x[14],var_x[15],var_x[16],var_x[17],var_x[18],var_x[19],,best_x[0],best_x[1],best_x[2],best_x[3],best_x[4],best_x[5],best_x[6],best_x[7],best_x[8],best_x[9],best_x[10],best_x[11],best_x[12],best_x[13],best_x[14],best_x[15],best_x[16],best_x[17],best_x[18],best_x[19],,distance
795,0.004155,0.764656,1.000588,,0.000001,0.000003,0.000004,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000004,0.000003,0.000004,0.000003,0.000003,0.000003,0.000004,0.000002,0.000003,0.000003,0.000003,,-0.000113,-1.000483,1.000088,3.000132,-0.999536,4.000742,-2.001719,3.000545,2.999390,0.000709,2.000033,-2.000605,2.001283,-0.999037,1.999502,1.999857,-2.001322,3.999960,0.000378,-1.999804,,9.746920
796,0.004155,0.764656,1.000000,,0.000001,0.000003,0.000004,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000004,0.000003,0.000004,0.000003,0.000003,0.000003,0.000004,0.000002,0.000003,0.000003,0.000003,,-0.000113,-1.000483,1.000088,3.000132,-0.999536,4.000742,-2.001719,3.000545,2.999390,0.000709,2.000033,-2.000605,2.001283,-0.999037,1.999502,1.999857,-2.001322,3.999960,0.000378,-1.999804,,9.746923
797,0.004240,0.764656,1.001105,,0.000001,0.000003,0.000004,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000004,0.000003,0.000004,0.000003,0.000003,0.000003,0.000004,0.000002,0.000003,0.000003,0.000003,,-0.000411,-1.000824,1.000337,2.998786,-1.000808,3.999522,-2.000579,3.000736,3.001177,-0.000609,1.999992,-1.999327,2.000657,-0.999206,2.000766,1.999726,-1.999491,3.999547,0.000772,-2.000763,,9.746956
798,0.003320,0.764656,1.001498,,0.000001,0.000003,0.000004,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000004,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000002,0.000003,0.000003,0.000003,,0.000444,-1.001274,0.999544,3.000519,-1.000558,3.999569,-1.999573,2.999809,3.000355,-0.000065,1.998913,-1.999987,2.001163,-0.999912,2.000703,1.999798,-1.999626,4.000697,-0.000688,-1.999830,,9.746952
799,0.003320,0.764656,1.002877,,0.000001,0.000003,0.000004,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000002,0.000003,0.000003,0.000003,,0.000444,-1.001274,0.999544,3.000519,-1.000558,3.999569,-1.999573,2.999809,3.000355,-0.000065,1.998913,-1.999987,2.001163,-0.999912,2.000703,1.999798,-1.999626,4.000697,-0.000688,-1.999830,,9.746920
800,0.003320,0.764656,1.002926,,0.000001,0.000003,0.000003,0.000003,0.000003,0.000002,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000002,0.000003,0.000002,0.000003,,0.000444,-1.001274,0.999544,3.000519,-1.000558,3.999569,-1.999573,2.999809,3.000355,-0.000065,1.998913,-1.999987,2.001163,-0.999912,2.000703,1.999798,-1.999626,4.000697,-0.000688,-1.999830,,9.746937
801,0.003320,0.764656,1.003043,,0.000001,0.000003,0.000003,0.000003,0.000003,0.000002,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000002,0.000003,0.000004,0.000002,0.000003,0.000002,0.000003,,0.000444,-1.001274,0.999544,3.000519,-1.000558,3.999569,-1.999573,2.999809,3.000355,-0.000065,1.998913,-1.999987,2.001163,-0.999912,2.000703,1.999798,-1.999626,4.000697,-0.000688,-1.999830,,9.746951
802,0.003320,0.764656,1.003202,,0.000001,0.000003,0.000003,0.000003,0.000003,0.000002,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000002,0.000003,0.000004,0.000002,0.000003,0.000002,0.000003,,0.000444,-1.001274,0.999544,3.000519,-1.000558,3.999569,-1.999573,2.999809,3.000355,-0.000065,1.998913,-1.999987,2.001163,-0.999912,2.000703,1.999798,-1.999626,4.000697,-0.000688,-1.999830,,9.746953
803,0.003320,0.764656,1.001849,,0.000001,0.000003,0.000003,0.000003,0.000003,0.000002,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000002,0.000003,0.000004,0.000002,0.000002,0.000002,0.000003,,0.000444,-1.001274,0.999544,3.000519,-1.000558,3.999569,-1.999573,2.999809,3.000355,-0.000065,1.998913,-1.999987,2.001163,-0.999912,2.000703,1.999798,-1.999626,4.000697,-0.000688,-1.999830,,9.746959
804,0.003320,0.764656,1.001994,,0.000001,0.000002,0.000003,0.000003,0.000003,0.000002,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000002,0.000002,0.000004,0.000002,0.000002,0.000002,0.000003,,0.000444,-1.001274,0.999544,3.000519,-1.000558,3.999569,-1.999573,2.999809,3.000355,-0.000065,1.998913,-1.999987,2.001163,-0.999912,2.000703,1.999798,-1.999626,4.000697,-0.000688,-1.999830,,9.746959
805,0.003320,0.764656,1.002900,,0.000001,0.000002,0.000003,0.000003,0.000003,0.000002,0.000003,0.000003,0.000003,0.000003,0.000002,0.000003,0.000003,0.000002,0.000002,0.000003,0.000002,0.000002,0.000002,0.000003,,0.000444,-1.001274,0.999544,3.000519,-1.000558,3.999569,-1.999573,2.999809,3.000355,-0.000065,1.998913,-1.999987,2.001163,-0.999912,2.000703,1.999798,-1.999626,4.000697,-0.000688,-1.999830,,9.746975
806,0.003320,0.764656,1.003560,,0.000001,0.000002,0.000003,0.000003,0.000003,0.000002,0.000003,0.000003,0.000003,0.000003,0.000002,0.000003,0.000003,0.000002,0.000002,0.000003,0.000002,0.000002,0.000002,0.000003,,0.000444,-1.001274,0.999544,3.000519,-1.000558,3.999569,-1.999573,2.999809,3.000355,-0.000065,1.998913,-1.999987,2.001163,-0.999912,2.000703,1.999798,-1.999626,4.000697,-0.000688,-1.999830,,9.746971
807,0.003320,0.764656,1.001608,,0.000001,0.000002,0.000003,0.000003,0.000003,0.000002,0.000003,0.000003,0.000003,0.000003,0.000002,0.000003,0.000003,0.000002,0.000002,0.000003,0.000002,0.000002,0.000002,0.000003,,0.000444,-1.001274,0.999544,3.000519,-1.000558,3.999569,-1.999573,2.999809,3.000355,-0.000065,1.998913,-1.999987,2.001163,-0.999912,2.000703,1.999798,-1.999626,4.000697,-0.000688,-1.999830,,9.746977
808,0.003320,0.764656,1.000513,,0.000000,0.000002,0.000003,0.000002,0.000002,0.000002,0.000003,0.000002,0.000003,0.000003,0.000002,0.000003,0.000002,0.000002,0.000002,0.000003,0.000002,0.000002,0.000002,0.000003,,0.000444,-1.001274,0.999544,3.000519,-1.000558,3.999569,-1.999573,2.999809,3.000355,-0.000065,1.998913,-1.999987,2.001163,-0.999912,2.000703,1.999798,-1.999626,4.000697,-0.000688,-1.999830,,9.746974
809,0.003320,0.764656,1.000000,,0.000000,0.000002,0.000003,0.000002,0.000002,0.000002,0.000003,0.000002,0.000003,0.000003,0.000002,0.000003,0.000002,0.000002,0.000002,0.000003,0.000002,0.000002,0.000002,0.000002,,0.000444,-1.001274,0.999544,3.000519,-1.000558,3.999569,-1.999573,2.999809,3.000355,-0.000065,1.998913,-1.999987,2.001163,-0.999912,2.000703,1.999798,-1.999626,4.000697,-0.000688,-1.999830,,9.746976
810,0.003320,0.764656,1.000000,,0.000000,0.000002,0.000003,0.000002,0.000002,0.000002,0.000003,0.000002,0.000003,0.000003,0.000002,0.000003,0.000002,0.000002,0.000002,0.000003,0.000002,0.000002,0.000002,0.000002,,0.000444,-1.001274,0.999544,3.000519,-1.000558,3.999569,-1.999573,2.999809,3.000355,-0.000065,1.998913,-1.999987,2.001163,-0.999912,2.000703,1.999798,-1.999626,4.000697,-0.000688,-1.999830,,9.746984
811,0.003320,0.764656,1.000000,,0.000000,0.000002,0.000003,0.000002,0.000002,0.000002,0.000003,0.000002,0.000003,0.000003,0.000002,0.000003,0.000002,0.000002,0.000002,0.000003,0.000002,0.000002,0.000002,0.000002,,0.000444,-1.001274,0.999544,3.000519,-1.000558,3.999569,-1.999573,2.999809,3.000355,-0.000065,1.998913,-1.999987,2.001163,-0.999912,2.000703,1.999798,-1.999626,4.000697,-0.000688,-1.999830,,9.746991
812,0.003320,0.764656,1.000000,,0.000000,0.000002,0.000003,0.000002,0.000002,0.000002,0.000002,0.000002,0.000003,0.000003,0.000002,0.000003,0.000002,0.000002,0.000002,0.000003,0.000002,0.000002,0.000002,0.000002,,0.000444,-1.001274,0.999544,3.000519,-1.000558,3.999569,-1.999573,2.999809,3.000355,-0.000065,1.998913,-1.999987,2.001163,-0.999912,2.000703,1.999798,-1.999626,4.000697,-0.000688,-1.999830,,9.746993
813,0.003006,0.764656,1.000000,,0.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000003,0.000003,0.000002,0.000003,0.000002,0.000002,0.000002,0.000003,0.000002,0.000002,0.000002,0.000002,,-0.000185,-1.000130,0.999744,2.999648,-1.000171,4.000408,-2.000523,3.000657,2.999857,0.000085,2.000261,-2.000131,2.000702,-1.001808,2.000757,2.001022,-1.999770,3.999653,0.000475,-2.000552,,9.746992
814,0.003006,0.764656,1.000000,,0.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000003,0.000003,0.000002,0.000002,0.000002,0.000002,0.000002,0.000003,0.000002,0.000002,0.000002,0.000002,,-0.000185,-1.000130,0.999744,2.999648,-1.000171,4.000408,-2.000523,3.000657,2.999857,0.000085,2.000261,-2.000131,2.000702,-1.001808,2.000757,2.001022,-1.999770,3.999653,0.000475,-2.000552,,9.746996
815,0.003006,0.180532,1.000024,,0.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,,-0.000185,-1.000130,0.999744,2.999648,-1.000171,4.000408,-2.000523,3.000657,2.999857,0.000085,2.000261,-2.000131,2.000702,-1.001808,2.000757,2.001022,-1.999770,3.999653,0.000475,-2.000552,,9.747045
816,0.003006,0.180532,1.001644,,0.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,,-0.000185,-1.000130,0.999744,2.999648,-1.000171,4.000408,-2.000523,3.000657,2.999857,0.000085,2.000261,-2.000131,2.000702,-1.001808,2.000757,2.001022,-1.999770,3.999653,0.000475,-2.000552,,9.747032
817,0.003006,0.180532,1.000000,,0.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,,-0.000185,-1.000130,0.999744,2.999648,-1.000171,4.000408,-2.000523,3.000657,2.999857,0.000085,2.000261,-2.000131,2.000702,-1.001808,2.000757,2.001022,-1.999770,3.999653,0.000475,-2.000552,,9.747034
818,0.003006,0.180532,1.000000,,0.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,,-0.000185,-1.000130,0.999744,2.999648,-1.000171,4.000408,-2.000523,3.000657,2.999857,0.000085,2.000261,-2.000131,2.000702,-1.001808,2.000757,2.001022,-1.999770,3.999653,0.000475,-2.000552,,9.747025
819,0.003006,0.180532,1.001625,,0.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,,-0.000185,-1.000130,0.999744,2.999648,-1.000171,4.000408,-2.000523,3.000657,2.999857,0.000085,2.000261,-2.000131,2.000702,-1.001808,2.000757,2.001022,-1.999770,3.999653,0.000475,-2.000552,,9.747017
820,0.003006,0.180532,1.000000,,0.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,,-0.000185,-1.000130,0.999744,2.999648,-1.000171,4.000408,-2.000523,3.000657,2.999857,0.000085,2.000261,-2.000131,2.000702,-1.001808,2.000757,2.001022,-1.999770,3.999653,0.000475,-2.000552,,9.747022
821,0.003006,0.180532,1.000000,,0.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,,-0.000185,-1.000130,0.999744,2.999648,-1.000171,4.000408,-2.000523,3.000657,2.999857,0.000085,2.000261,-2.000131,2.000702,-1.001808,2.000757,2.001022,-1.999770,3.999653,0.000475,-2.000552,,9.747012
822,0.003006,0.180532,1.000000,,0.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,,-0.000185,-1.000130,0.999744,2.999648,-1.000171,4.000408,-2.000523,3.000657,2.999857,0.000085,2.000261,-2.000131,2.000702,-1.001808,2.000757,2.001022,-1.999770,3.999653,0.000475,-2.000552,,9.747001
823,0.003160,0.180532,1.000783,,0.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,,0.000131,-1.000233,1.001040,3.000252,-1.000835,3.999650,-2.000394,3.000095,3.000094,0.000850,1.998795,-1.999310,1.999382,-0.999600,2.001104,1.998950,-1.999968,4.000172,0.000031,-2.000208,,9.746984
824,0.003047,0.180532,1.001525,,0.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,,0.000525,-1.000304,0.999076,3.000933,-1.000407,3.999728,-2.000584,2.999009,2.999647,0.000401,2.000290,-2.000237,2.000626,-0.999658,1.999914,2.000418,-2.000152,3.999361,0.000490,-1.999076,,9.746976
825,0.002141,0.180532,1.001005,,0.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,,0.000515,-1.000014,0.999177,3.000156,-0.999892,4.000042,-1.999883,3.000235,3.000856,0.000026,1.999524,-1.999875,1.999522,-0.999853,2.000070,1.999182,-2.000595,4.000866,-0.000144,-1.999915,,9.746983
826,0.001355,0.180532,1.000000,,0.000000,0.000002,0.000001,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,0.000001,0.000002,0.000001,0.000002,,0.000029,-0.999689,0.999659,3.000481,-0.999385,3.999766,-1.999926,3.000124,2.999772,0.000344,2.000431,-1.999328,1.999773,-1.000108,1.999721,1.999903,-1.999879,3.999799,-0.000321,-2.001167,,9.746970
827,0.001355,0.180532,1.000000,,0.000000,0.000002,0.000001,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,0.000001,0.000001,0.000001,0.000002,,0.000029,-0.999689,0.999659,3.000481,-0.999385,3.999766,-1.999926,3.000124,2.999772,0.000344,2.000431,-1.999328,1.999773,-1.000108,1.999721,1.999903,-1.999879,3.999799,-0.000321,-2.001167,,9.746957
828,0.001355,0.180532,1.001933,,0.000000,0.000001,0.000001,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,0.000001,0.000001,0.000001,0.000002,,0.000029,-0.999689,0.999659,3.000481,-0.999385,3.999766,-1.999926,3.000124,2.999772,0.000344,2.000431,-1.999328,1.999773,-1.000108,1.999721,1.999903,-1.999879,3.999799,-0.000321,-2.001167,,9.746966
829,0.001355,0.180532,1.000451,,0.000000,0.000001,0.000001,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,0.000001,0.000001,0.000001,0.000002,,0.000029,-0.999689,0.999659,3.000481,-0.999385,3.999766,-1.999926,3.000124,2.999772,0.000344,2.000431,-1.999328,1.999773,-1.000108,1.999721,1.999903,-1.999879,3.999799,-0.000321,-2.001167,,9.746963
830,0.001355,0.180532,1.000000,,0.000000,0.000001,0.000001,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000001,0.000001,0.000002,0.000002,0.000001,0.000001,0.000001,0.000002,,0.000029,-0.999689,0.999659,3.000481,-0.999385,3.999766,-1.999926,3.000124,2.999772,0.000344,2.000431,-1.999328,1.999773,-1.000108,1.999721,1.999903,-1.999879,3.999799,-0.000321,-2.001167,,9.746955
831,0.001355,0.180532,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000001,0.000001,0.000002,0.000002,0.000001,0.000001,0.000001,0.000002,,0.000029,-0.999689,0.999659,3.000481,-0.999385,3.999766,-1.999926,3.000124,2.999772,0.000344,2.000431,-1.999328,1.999773,-1.000108,1.999721,1.999903,-1.999879,3.999799,-0.000321,-2.001167,,9.746937
832,0.001355,0.180532,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000002,0.000002,0.000002,0.000001,0.000002,0.000001,0.000001,0.000002,0.000002,0.000001,0.000001,0.000001,0.000002,,0.000029,-0.999689,0.999659,3.000481,-0.999385,3.999766,-1.999926,3.000124,2.999772,0.000344,2.000431,-1.999328,1.999773,-1.000108,1.999721,1.999903,-1.999879,3.999799,-0.000321,-2.001167,,9.746935
833,0.001355,0.180532,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000002,0.000002,0.000001,0.000002,0.000001,0.000001,0.000002,0.000002,0.000001,0.000001,0.000001,0.000002,,0.000029,-0.999689,0.999659,3.000481,-0.999385,3.999766,-1.999926,3.000124,2.999772,0.000344,2.000431,-1.999328,1.999773,-1.000108,1.999721,1.999903,-1.999879,3.999799,-0.000321,-2.001167,,9.746938
834,0.001355,0.180532,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000002,0.000002,0.000001,0.000002,0.000001,0.000001,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,,0.000029,-0.999689,0.999659,3.000481,-0.999385,3.999766,-1.999926,3.000124,2.999772,0.000344,2.000431,-1.999328,1.999773,-1.000108,1.999721,1.999903,-1.999879,3.999799,-0.000321,-2.001167,,9.746927
835,0.001355,0.180532,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000002,0.000001,0.000001,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,,0.000029,-0.999689,0.999659,3.000481,-0.999385,3.999766,-1.999926,3.000124,2.999772,0.000344,2.000431,-1.999328,1.999773,-1.000108,1.999721,1.999903,-1.999879,3.999799,-0.000321,-2.001167,,9.746917
836,0.001355,0.180532,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000002,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,,0.000029,-0.999689,0.999659,3.000481,-0.999385,3.999766,-1.999926,3.000124,2.999772,0.000344,2.000431,-1.999328,1.999773,-1.000108,1.999721,1.999903,-1.999879,3.999799,-0.000321,-2.001167,,9.746917
837,0.001355,0.180532,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,,0.000029,-0.999689,0.999659,3.000481,-0.999385,3.999766,-1.999926,3.000124,2.999772,0.000344,2.000431,-1.999328,1.999773,-1.000108,1.999721,1.999903,-1.999879,3.999799,-0.000321,-2.001167,,9.746917
838,0.001355,0.180532,1.000015,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,,0.000029,-0.999689,0.999659,3.000481,-0.999385,3.999766,-1.999926,3.000124,2.999772,0.000344,2.000431,-1.999328,1.999773,-1.000108,1.999721,1.999903,-1.999879,3.999799,-0.000321,-2.001167,,9.746904
839,0.002643,0.180532,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,,-0.000224,-0.999406,1.000494,2.999143,-0.999954,3.999330,-1.998838,3.000130,2.999404,0.000607,1.999293,-1.999275,1.999633,-0.999902,2.000254,1.999827,-2.000037,4.000625,-0.000268,-2.000837,,9.746906
840,0.001317,0.180532,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,,-0.000022,-1.001042,0.999918,3.000019,-0.999589,4.000545,-1.999412,3.000315,2.999800,-0.000090,1.999380,-1.999878,1.999944,-1.000121,2.000462,2.000367,-2.000068,4.000083,0.000060,-2.000671,,9.746901
841,0.001785,0.180532,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,,0.000030,-1.000004,1.000281,3.000025,-1.000064,4.000116,-2.000166,3.000671,2.999845,-0.000508,1.999915,-2.000273,1.999629,-1.000151,2.000950,1.999248,-1.999543,3.999938,0.000941,-2.000883,,9.746893
842,0.001785,0.180532,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,,0.000030,-1.000004,1.000281,3.000025,-1.000064,4.000116,-2.000166,3.000671,2.999845,-0.000508,1.999915,-2.000273,1.999629,-1.000151,2.000950,1.999248,-1.999543,3.999938,0.000941,-2.000883,,9.746887
843,0.001785,0.069751,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,0.000030,-1.000004,1.000281,3.000025,-1.000064,4.000116,-2.000166,3.000671,2.999845,-0.000508,1.999915,-2.000273,1.999629,-1.000151,2.000950,1.999248,-1.999543,3.999938,0.000941,-2.000883,,9.746872
844,0.001785,0.069751,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,0.000030,-1.000004,1.000281,3.000025,-1.000064,4.000116,-2.000166,3.000671,2.999845,-0.000508,1.999915,-2.000273,1.999629,-1.000151,2.000950,1.999248,-1.999543,3.999938,0.000941,-2.000883,,9.746877
845,0.001588,0.069751,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,0.000108,-1.000648,0.999749,2.999655,-1.000881,4.000147,-1.999837,2.999918,3.000587,-0.000617,2.000401,-1.999362,2.000388,-0.999324,2.000065,1.999508,-2.000300,4.000053,-0.000072,-1.999538,,9.746875
846,0.001588,0.069751,1.001702,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,0.000108,-1.000648,0.999749,2.999655,-1.000881,4.000147,-1.999837,2.999918,3.000587,-0.000617,2.000401,-1.999362,2.000388,-0.999324,2.000065,1.999508,-2.000300,4.000053,-0.000072,-1.999538,,9.746873
847,0.001888,0.069751,1.001254,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.000210,-0.999533,0.999498,3.000510,-1.001335,3.999702,-1.999944,2.999955,2.999953,-0.000337,2.000648,-2.000014,2.000670,-1.000482,2.000456,1.999927,-2.000079,4.000639,-0.000046,-1.999978,,9.746878
848,0.001888,0.069751,1.000045,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.000210,-0.999533,0.999498,3.000510,-1.001335,3.999702,-1.999944,2.999955,2.999953,-0.000337,2.000648,-2.000014,2.000670,-1.000482,2.000456,1.999927,-2.000079,4.000639,-0.000046,-1.999978,,9.746888
849,0.001850,0.069751,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.000136,-0.999322,0.999384,2.999648,-1.000013,3.999759,-1.999244,3.000631,2.999317,-0.000224,2.000034,-1.999713,1.999745,-0.999353,2.000340,1.999630,-2.000188,4.000573,-0.000903,-1.999965,,9.746894
850,0.001850,0.069751,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.000136,-0.999322,0.999384,2.999648,-1.000013,3.999759,-1.999244,3.000631,2.999317,-0.000224,2.000034,-1.999713,1.999745,-0.999353,2.000340,1.999630,-2.000188,4.000573,-0.000903,-1.999965,,9.746901
851,0.001850,0.069751,1.000000,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.000136,-0.999322,0.999384,2.999648,-1.000013,3.999759,-1.999244,3.000631,2.999317,-0.000224,2.000034,-1.999713,1.999745,-0.999353,2.000340,1.999630,-2.000188,4.000573,-0.000903,-1.999965,,9.746908
852,0.001850,0.069751,1.000280,,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.000136,-0.999322,0.999384,2.999648,-1.000013,3.999759,-1.999244,3.000631,2.999317,-0.000224,2.000034,-1.999713,1.999745,-0.999353,2.000340,1.999630,-2.000188,4.000573,-0.000903,-1.999965,,9.746910
